,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.3660678565502167,1.2639918327331543,0.37304604053497314,0.23499667644500732,0.4816513657569885,1.119197130203247,0.0,0.0
1,0.44457751512527466,1.1105985641479492,0.4783373773097992,0.2894211709499359,0.5275229215621948,1.016697645187378,0.6666666865348816,0.01834862306714058
2,0.5312042832374573,0.9667235016822815,0.6027397513389587,0.38057219982147217,0.5688073635101318,0.9023650884628296,0.855555534362793,0.35321101546287537
3,0.6423153877258301,0.8159729242324829,0.7150700688362122,0.5025948286056519,0.5596330165863037,0.8085288405418396,0.7045454382896423,0.4266054928302765
4,0.7269461154937744,0.6740450859069824,0.801262378692627,0.6250166296958923,0.5275229215621948,0.7736555337905884,0.5530726313591003,0.4541284441947937
5,0.8086493611335754,0.5375103950500488,0.8570987582206726,0.7390552163124084,0.5137614607810974,0.7983426451683044,0.5226130485534668,0.47706422209739685
6,0.8554890155792236,0.4372715651988983,0.8908957242965698,0.8073186874389648,0.5137614607810974,0.8649387955665588,0.5190476179122925,0.5
7,0.892880916595459,0.3517807424068451,0.9139390587806702,0.8620092868804932,0.5137614607810974,0.902831494808197,0.5233644843101501,0.5137614607810974
8,0.9107118844985962,0.29703423380851746,0.9277592897415161,0.8903526067733765,0.5137614607810974,0.9884069561958313,0.5233644843101501,0.5137614607810974
9,0.9266799688339233,0.25643011927604675,0.9400604963302612,0.9099134802818298,0.5229358077049255,0.9872817397117615,0.5305164456367493,0.5183486342430115
10,0.9338656067848206,0.2252880483865738,0.9456329345703125,0.9234863519668579,0.5412843823432922,0.9988217353820801,0.5402843356132507,0.5229358077049255
11,0.9398536086082458,0.20983892679214478,0.9492262005805969,0.930405855178833,0.5779816508293152,0.9680836796760559,0.5801886916160583,0.5642201900482178
12,0.9477046132087708,0.1861632764339447,0.9544656276702881,0.9399867057800293,0.6100917458534241,0.8809624910354614,0.6179245114326477,0.6009174585342407
13,0.9493014216423035,0.1668872833251953,0.9562457799911499,0.9422488212585449,0.6513761281967163,0.8027951717376709,0.6650943160057068,0.646789014339447
14,0.9532934427261353,0.15606781840324402,0.9584230184555054,0.9478376507759094,0.7018348574638367,0.6702355742454529,0.7056074738502502,0.6926605701446533
15,0.9580838084220886,0.14797665178775787,0.9626394510269165,0.9531603455543518,0.747706413269043,0.5863286256790161,0.751173734664917,0.7339449524879456
16,0.9622089266777039,0.13695518672466278,0.9659289121627808,0.9582169055938721,0.8073394298553467,0.46466901898384094,0.8084112405776978,0.7935779690742493
17,0.965535581111908,0.12715336680412292,0.9687709212303162,0.9618096947669983,0.8486238718032837,0.3562789261341095,0.8486238718032837,0.8486238718032837
18,0.9656686782836914,0.12293031066656113,0.9677505493164062,0.9623419642448425,0.8623853325843811,0.31148749589920044,0.861751139163971,0.857798159122467
19,0.964870274066925,0.11382312327623367,0.9677634835243225,0.9627411961555481,0.8853210806846619,0.23906749486923218,0.8894008994102478,0.8853210806846619
20,0.9677977561950684,0.10776165872812271,0.969761848449707,0.9644710421562195,0.9128440618515015,0.20641785860061646,0.9170507192611694,0.9128440618515015
21,0.9693945646286011,0.1101948618888855,0.971998929977417,0.9654025435447693,0.9266055226325989,0.16958287358283997,0.9266055226325989,0.9266055226325989
22,0.9724550843238831,0.10158397257328033,0.9739270210266113,0.9692614674568176,0.9357798099517822,0.15181799232959747,0.940092146396637,0.9357798099517822
23,0.9755156636238098,0.08910463005304337,0.9763779640197754,0.9735196232795715,0.963302731513977,0.12295099347829819,0.9629629850387573,0.9541284441947937
24,0.976047933101654,0.08977526426315308,0.9781128764152527,0.9752495288848877,0.9678899049758911,0.10990242660045624,0.9677419066429138,0.963302731513977
25,0.9737857580184937,0.09066171944141388,0.9758182764053345,0.9719228148460388,0.9678899049758911,0.10764223337173462,0.9677419066429138,0.963302731513977
26,0.9777777791023254,0.08548229932785034,0.9796791672706604,0.9751164317131042,0.9770641922950745,0.09470676630735397,0.9770641922950745,0.9770641922950745
27,0.9808382987976074,0.07730612903833389,0.9819783568382263,0.9788423180580139,0.9770641922950745,0.09332354366779327,0.9770641922950745,0.9770641922950745
28,0.9815036654472351,0.0728449895977974,0.982524037361145,0.9800398945808411,0.9770641922950745,0.08791603147983551,0.9770641922950745,0.9770641922950745
29,0.9807052612304688,0.06983534246683121,0.9819831848144531,0.979108452796936,0.9724770784378052,0.08449924737215042,0.9724770784378052,0.9724770784378052
30,0.979773759841919,0.07236861437559128,0.9808102250099182,0.9793745875358582,0.9724770784378052,0.08302021771669388,0.9724770784378052,0.9724770784378052
31,0.9825682044029236,0.06797624379396439,0.9833310842514038,0.981237530708313,0.9724770784378052,0.07755187898874283,0.9724770784378052,0.9724770784378052
32,0.9837657809257507,0.062027011066675186,0.9846646189689636,0.9825682044029236,0.9724770784378052,0.07495223730802536,0.9724770784378052,0.9724770784378052
33,0.9849634170532227,0.06227975711226463,0.9854725003242493,0.9838988780975342,0.9724770784378052,0.07372884452342987,0.9724770784378052,0.9724770784378052
34,0.984298050403595,0.05806279927492142,0.9849373698234558,0.9832335114479065,0.9770641922950745,0.07133936136960983,0.9769585132598877,0.9724770784378052
35,0.9858948588371277,0.05864860117435455,0.9861499667167664,0.9853625893592834,0.9724770784378052,0.07156141102313995,0.9724770784378052,0.9724770784378052
36,0.9850964546203613,0.05542617291212082,0.9856153726577759,0.9846972823143005,0.9770641922950745,0.06910675019025803,0.9770641922950745,0.9770641922950745
37,0.9854956865310669,0.05342577025294304,0.9860186576843262,0.9853625893592834,0.9770641922950745,0.06834137439727783,0.9770641922950745,0.9770641922950745
